@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R231-233-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0

@attribute Var1 numeric
@attribute Var2 numeric
@attribute Var3 numeric
@attribute Var4 numeric
@attribute Var5 numeric
@attribute Var6 numeric
@attribute Var7 numeric
@attribute Var8 numeric
@attribute Var9 numeric
@attribute Var10 numeric
@attribute Var11 numeric
@attribute Var12 numeric
@attribute Var13 numeric
@attribute Var14 numeric
@attribute Var15 numeric
@attribute Var16 numeric
@attribute Var17 numeric
@attribute Var18 numeric
@attribute Var19 numeric
@attribute Var20 numeric
@attribute Var21 numeric
@attribute Var22 numeric
@attribute Var23 numeric
@attribute Var24 numeric
@attribute Var25 numeric
@attribute Var26 numeric
@attribute Var27 numeric
@attribute Var28 numeric
@attribute Var29 numeric
@attribute Var30 numeric
@attribute Var31 numeric
@attribute Var32 numeric
@attribute Var33 numeric
@attribute Var34 numeric
@attribute Var35 numeric
@attribute Var36 numeric
@attribute Var37 numeric
@attribute Var38 numeric
@attribute Var39 numeric
@attribute Var40 numeric
@attribute Var41 numeric
@attribute Var42 numeric
@attribute Var43 numeric
@attribute Var44 numeric
@attribute Var45 numeric
@attribute Var46 numeric
@attribute Var47 numeric
@attribute Var48 numeric
@attribute Var49 numeric
@attribute Var50 numeric
@attribute Var51 numeric
@attribute Var52 numeric
@attribute Var53 numeric
@attribute Var54 numeric
@attribute Var55 numeric
@attribute Var56 numeric
@attribute Var57 numeric
@attribute Var58 numeric
@attribute Var59 numeric
@attribute Var60 numeric
@attribute Var61 numeric
@attribute Var62 numeric
@attribute Var63 numeric
@attribute Var64 numeric
@attribute Var65 numeric
@attribute Var66 numeric
@attribute Var67 numeric
@attribute Var68 numeric
@attribute Var69 numeric
@attribute Var70 numeric
@attribute Var71 numeric
@attribute Var72 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var75 numeric
@attribute Var76 numeric
@attribute Var77 numeric
@attribute Var78 numeric
@attribute Var79 numeric
@attribute Var80 numeric
@attribute Var81 numeric
@attribute Var82 numeric
@attribute Var83 numeric
@attribute Var84 numeric
@attribute Var85 numeric
@attribute Var86 numeric
@attribute Var87 numeric
@attribute Var88 numeric
@attribute Var89 numeric
@attribute Var90 numeric
@attribute Var91 numeric
@attribute Var92 numeric
@attribute Var93 numeric
@attribute Var94 numeric
@attribute Var95 numeric
@attribute Var96 numeric
@attribute Var97 numeric
@attribute Var98 numeric
@attribute Var99 numeric
@attribute Var100 numeric
@attribute Var101 numeric
@attribute Var102 numeric
@attribute Var103 numeric
@attribute Var104 numeric
@attribute Var105 numeric
@attribute Var106 numeric
@attribute Var107 numeric
@attribute Var108 numeric
@attribute Var109 numeric
@attribute Var110 numeric
@attribute Var111 numeric
@attribute Var112 numeric
@attribute Var113 numeric
@attribute Var114 numeric
@attribute Var115 numeric
@attribute Var116 numeric
@attribute Var117 numeric
@attribute Var118 numeric
@attribute Var119 numeric
@attribute Var120 numeric
@attribute Var121 numeric
@attribute Var122 numeric
@attribute Var123 numeric
@attribute Var124 numeric
@attribute Var125 numeric
@attribute Var126 numeric
@attribute Var127 numeric
@attribute Var128 numeric
@attribute Var129 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var132 numeric
@attribute Var133 numeric
@attribute Var134 numeric
@attribute Var135 numeric
@attribute Var136 numeric
@attribute Var137 numeric
@attribute Var138 numeric
@attribute Var139 numeric
@attribute Var140 numeric
@attribute Var141 numeric
@attribute Var142 numeric
@attribute Var143 numeric
@attribute Var144 numeric
@attribute Var145 numeric
@attribute Var146 numeric
@attribute Var147 numeric
@attribute Var148 numeric
@attribute Var149 numeric
@attribute Var150 numeric
@attribute Var151 numeric
@attribute Var152 numeric
@attribute Var153 numeric
@attribute Var154 numeric
@attribute Var155 numeric
@attribute Var156 numeric
@attribute Var157 numeric
@attribute Var158 numeric
@attribute Var159 numeric
@attribute Var160 numeric
@attribute Var161 numeric
@attribute Var162 numeric
@attribute Var163 numeric
@attribute Var164 numeric
@attribute Var165 numeric
@attribute Var166 numeric
@attribute Var167 numeric
@attribute Var168 numeric
@attribute Var169 numeric
@attribute Var170 numeric
@attribute Var171 numeric
@attribute Var172 numeric
@attribute Var173 numeric
@attribute Var174 numeric
@attribute Var175 numeric
@attribute Var176 numeric
@attribute Var177 numeric
@attribute Var178 numeric
@attribute Var179 numeric
@attribute Var180 numeric
@attribute Var181 numeric
@attribute Var182 numeric
@attribute Var183 numeric
@attribute Var184 numeric
@attribute Var185 numeric
@attribute Var186 numeric
@attribute Var187 numeric
@attribute Var188 numeric
@attribute Var189 numeric
@attribute Var190 numeric
@attribute Var191 numeric
@attribute Var192 numeric
@attribute Var193 numeric
@attribute Var194 numeric
@attribute Var195 numeric
@attribute Var196 numeric
@attribute Var197 numeric
@attribute Var198 numeric
@attribute Var199 numeric
@attribute Var200 numeric
@attribute Var201 numeric
@attribute Var202 numeric
@attribute Var203 numeric
@attribute Var204 numeric
@attribute Var205 numeric
@attribute Var206 numeric
@attribute Var207 numeric
@attribute Var208 numeric
@attribute Var209 numeric
@attribute Var210 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var213 numeric
@attribute Var214 numeric
@attribute Var215 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Var219 numeric
@attribute Var220 numeric
@attribute Var221 numeric
@attribute Var222 numeric
@attribute Var223 numeric
@attribute Var224 numeric
@attribute Var225 numeric
@attribute Var226 numeric
@attribute Var227 numeric
@attribute Var228 numeric
@attribute Var229 numeric
@attribute Var230 numeric
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.916684,?,?,0,?,?,?,?,?,?,0,?,0,0,?,?,10,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,0,?,?,?,?,?,0,?,?,?,0,?,?,?,?,?,-1425404,?,?,?,?,?,?,0,?,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,61,38,?,19,1,91,97,3111,?,?,5518,1,70,3,?,6,1,?,6,1,25,?,?,?,1928,10751,1,12,3118,2,2009,3,?,?,16,1,14,?,?,-1,-1,-1
?,?,?,?,?,448,0,?,?,?,?,?,0,?,?,?,?,?,?,?,268,335,?,2,72,?,?,286.96,?,?,?,?,?,?,0,?,?,4906782,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.513352,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,18,0,?,2562400,?,0,?,?,82945.2,?,25,?,14,?,?,?,?,?,?,?,?,188040,?,?,?,?,?,?,?,?,?,?,?,?,?,?,48,?,?,48,173670.4,?,?,?,?,?,1270,?,?,?,96,?,0,4,?,?,?,?,?,0,3566530,651734,?,?,?,?,?,0,?,?,0,0,?,?,?,?,554414,?,?,?,10594760,?,?,?,?,?,?,48,?,?,1578090,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,222,?,?,300,38,?,19,1,106,3028,888,?,?,558,1,74,3,12,10,1,?,6,1,53,?,?,?,1016,8511,1,12,4181,4,4217,3,?,?,7,5,14,?,?,1,-1,-1
?,?,?,?,?,217,0,?,?,?,?,?,0,?,?,?,?,?,?,?,472,590,?,16,288,?,?,166.56,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.753258,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,14,0,?,180584,?,0,?,?,2060.616,?,0,?,26,?,?,?,?,?,?,?,?,62847,?,?,?,?,?,?,?,?,?,?,?,?,?,?,136,?,?,144,1652,?,?,?,?,?,590,?,?,?,0,?,0,4,?,?,?,?,?,0,151885,40510,?,?,?,?,?,0,?,?,0,0,?,?,?,?,32907,?,?,?,324204,?,?,?,?,?,?,102,?,?,47076,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,312,?,?,277,38,?,19,1,118,2408,2885,?,?,3429,1,1,1,12,10,1,?,6,1,53,?,?,?,996,589,1,12,2910,4,3871,3,?,?,1,5,14,?,?,-1,-1,-1
?,?,?,?,?,812,7,?,?,?,?,?,28,?,?,?,?,?,?,?,140,175,?,0,48,?,?,166.56,?,?,?,?,?,?,15,?,?,3732234,?,?,?,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?,0.544755,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,54,0,?,2745448,?,24,?,?,136195.5,?,15,?,4,?,?,?,?,?,?,?,?,6438,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,48,879216,?,?,?,?,?,480,?,?,?,54,?,2043,?,?,?,?,?,?,104,3702585,572682,?,?,?,?,?,85,?,?,0,9,?,?,?,?,0,?,?,?,8927560,?,?,?,?,?,?,18,?,?,1836,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,7,?,?,?,?,?,?,?,?,?,?,318,38,?,19,1,193,1976,2797,?,?,1235,1,33,3,2,10,1,?,6,1,53,?,?,?,1077,5544,1,?,815,4,2597,?,?,?,3,5,14,2,?,1,-1,-1
?,?,?,?,?,539,7,?,?,?,?,?,192,?,?,?,?,?,?,?,40,50,?,2,24,?,?,100.32,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,1929.68,?,?,?,?,?,0.118351,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,32,0,?,32368,?,0,?,?,5514.81,?,0,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,?,?,32,-1822424,?,?,?,?,?,225,?,?,?,0,?,27945,-8,?,?,?,?,?,0,6690,13518,?,?,?,?,?,35,?,?,0,0,?,?,?,?,16310,?,?,?,57892,?,?,?,?,?,?,4,?,?,13980,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,99,7,?,19,1,180,2497,3969,?,?,406,1,95,1,12,8,1,?,6,2,45,?,?,?,358,3310,1,12,4179,1,3663,3,?,?,9,1,28,?,?,1,-1,-1
?,?,?,?,?,1988,14,?,?,?,?,?,1716,?,?,?,?,?,?,?,276,345,?,10,216,?,?,233.44,?,?,?,?,?,?,0,?,?,69168,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.752831,?,?,?,?,?,?,?,27,?,?,?,?,?,?,3,136,21,?,57120,?,0,?,?,3988.14,?,10,?,16,?,?,?,?,?,?,?,?,4434,?,?,?,?,?,?,?,?,?,?,?,?,?,?,112,?,?,48,2448.572,?,?,?,?,?,1020,?,?,?,60,?,70596,?,?,?,?,?,?,0,101770,68896,?,?,?,?,?,25,?,?,0,18,?,?,?,?,49588,?,?,?,353068,?,?,?,?,?,?,32,?,?,68214,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,22,2,3,19,1,9,283,2666,3750,2,5568,1,50,3,14,5,1,?,6,1,48,?,9721,?,1862,10873,2,18,2692,5,3251,3,?,2,10,6,30,1,?,1,-1,-1
?,?,?,?,?,679,14,?,?,?,?,?,180,?,?,?,?,?,?,?,132,165,?,0,16,?,?,495.44,?,?,?,?,?,?,0,?,?,8584140,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.206152,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,32,0,?,2073608,?,0,?,?,204723.9,?,30,?,0,?,?,?,?,?,?,?,?,6525,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,24,117364.4,?,?,?,?,?,525,?,?,?,102,?,18504,8,?,?,?,?,?,0,1803060,136142,?,?,?,?,?,45,?,?,0,0,?,?,?,?,0,?,?,?,10547880,?,?,?,?,?,?,10,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,126,38,?,19,1,75,568,1244,?,?,2205,1,70,1,12,10,1,?,6,1,53,?,?,?,1077,13325,1,12,920,4,961,3,?,?,16,5,14,?,?,-1,-1,-1
?,?,?,?,?,1085,7,?,?,?,?,?,484,?,?,?,?,?,?,?,120,150,?,0,48,?,?,53.52,?,?,?,?,?,?,0,?,?,7257600,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.507584,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,34,14,?,691200,?,3,?,?,107291.7,?,20,?,4,?,?,?,?,?,?,?,?,122916,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,8,146331.2,?,?,?,?,?,485,?,?,?,84,?,6696,4,?,?,?,?,?,8,1296000,1036800,?,?,?,?,?,560,?,?,0,9,?,?,?,?,0,?,?,?,10368000,?,?,?,?,?,?,6,?,?,1036800,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,318,?,?,125,38,?,19,1,183,496,3454,?,?,4016,1,11,3,21,10,1,?,6,1,53,?,?,?,996,4577,1,12,2957,4,1961,3,?,?,14,5,14,?,?,-1,-1,1
?,?,?,?,?,840,14,?,?,?,?,?,848,?,?,?,?,?,?,?,132,165,?,0,40,?,?,133.12,?,?,?,?,?,?,0,?,?,36846,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.918821,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,48,259,?,3940288,?,0,?,?,200348.7,?,0,?,4,?,?,?,?,?,?,?,?,188430,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,48,135050.4,?,?,?,?,?,530,?,?,?,12,?,75483,?,?,?,?,?,?,0,7620950,864000,?,?,?,?,?,7615,?,?,0,0,?,?,?,?,0,?,?,?,10510680,?,?,?,?,?,?,36,?,?,1036800,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,204,?,?,206,38,?,19,1,193,518,632,8927,?,5087,1,62,3,12,9,1,?,6,1,18,?,13032,?,1522,2346,1,18,3111,7,2141,2,?,1,3,2,9,2,?,-1,-1,-1
?,?,?,?,?,182,7,?,?,?,?,?,72,?,?,?,?,?,?,?,88,110,?,0,8,?,?,133.12,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.114719,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,52,7,?,25176,?,0,?,?,15852.33,?,0,?,0,?,?,?,?,?,?,?,?,306,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,8,70396,?,?,?,?,?,400,?,?,?,0,?,3501,?,?,?,?,?,?,0,917745,604,?,?,?,?,?,350,?,?,0,0,?,?,?,?,0,?,?,?,747992,?,?,?,?,?,?,40,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,210,?,?,329,38,?,19,1,166,1216,2376,7258,?,4295,1,49,3,12,10,1,?,6,1,53,?,1370,?,1540,4189,1,12,809,4,1231,3,?,1,5,5,14,?,?,-1,-1,-1
?,?,?,?,?,2219,14,?,?,?,?,?,336,?,?,?,?,?,?,?,320,400,?,0,112,?,?,98.08,?,?,?,?,?,?,30,?,?,5183412,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.615253,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,64,7,?,1000688,?,3,?,?,42798.9,?,30,?,6,?,?,?,?,?,?,?,?,288633,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,72,47480.8,?,?,?,?,?,1250,?,?,?,114,?,5760,-30,?,?,?,?,?,56,2588345,350764,?,?,?,?,?,2595,?,?,0,9,?,?,?,?,0,?,?,?,8575640,?,?,?,?,?,?,58,?,?,526704,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,329,38,?,19,1,9,1669,639,2060,?,5007,1,49,3,2,10,1,?,6,1,53,?,13799,?,1077,6279,1,12,1593,4,2942,3,?,1,5,5,14,?,?,1,-1,-1
?,?,?,?,?,602,0,?,?,?,?,?,0,?,?,?,?,?,?,?,144,180,?,0,16,?,?,286.96,?,?,?,?,?,?,0,?,?,3110400,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.589831,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,24,0,?,2874368,?,0,?,?,192537.6,?,20,?,0,?,?,?,?,?,?,?,?,120051,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,56,417212,?,?,?,?,?,655,?,?,?,36,?,0,4,?,?,?,?,?,0,7344000,13248,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,10644160,?,?,?,?,?,?,34,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,25,38,?,19,1,8,353,2935,?,?,2637,3,97,2,21,10,1,?,6,1,53,?,?,?,1016,10824,2,9,1907,4,1896,3,?,?,9,5,14,?,?,1,-1,-1
?,?,?,?,?,1323,7,?,?,?,?,?,4,?,?,?,?,?,?,?,128,160,?,6,104,?,?,220.08,?,?,?,?,?,?,0,?,?,1771488,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.326212,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,60,0,?,315920,?,0,?,?,76148.09,?,15,?,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,40,295120.8,?,?,?,?,?,500,?,?,?,48,?,13428,12,?,?,?,?,?,0,0,240340,?,?,?,?,?,100,?,?,0,0,?,?,?,?,250509,?,?,?,2727196,?,?,?,?,?,?,0,?,?,31236,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,198,?,?,20,38,3,19,1,180,3099,681,6191,2,1067,1,78,3,16,10,1,?,6,1,53,?,8872,?,821,11141,2,?,3448,4,368,?,?,2,9,5,14,?,?,-1,-1,-1
?,?,?,?,?,1393,7,?,?,?,?,?,160,?,?,?,?,?,?,?,152,190,?,0,24,?,?,286.96,?,?,?,?,?,?,0,?,?,6276420,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.934416,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,158,42,?,3543352,?,0,?,?,43265.4,?,20,?,2,?,?,?,?,?,?,?,?,2055,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,48,148106,?,?,?,?,?,620,?,?,?,84,?,4338,?,?,?,?,?,?,0,3347835,141974,?,?,?,?,?,210,?,?,0,18,?,?,?,?,0,?,?,?,10502240,?,?,?,?,?,?,20,?,?,475218,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,214,2,3,19,1,180,369,767,3509,2,4287,1,80,3,19,10,1,?,6,1,37,?,8254,?,560,4401,1,12,2564,4,2450,2,?,2,6,5,24,2,?,-1,-1,-1
?,?,?,?,?,1239,0,?,?,?,?,?,260,?,?,?,?,?,?,?,272,340,?,8,304,?,?,133.12,?,?,?,?,?,?,0,?,?,62382,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.842128,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,124,7,?,249000,?,0,?,?,51609.6,?,5,?,22,?,?,?,?,?,?,?,?,954,?,?,?,?,?,?,?,?,?,?,?,?,?,?,56,?,?,32,-132527.2,?,?,?,?,?,1035,?,?,?,30,?,0,?,?,?,?,?,?,0,159670,618316,?,?,?,?,?,0,?,?,0,18,?,?,?,?,275968,?,?,?,2285144,?,?,?,?,?,?,18,?,?,1072722,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,108,?,?,282,2,3,19,1,180,4271,4122,8782,2,2379,1,95,3,9,10,1,?,6,1,76,?,8952,?,78,2624,2,12,2124,4,966,3,?,2,9,5,5,?,?,-1,-1,-1
?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,0,0,?,?,0,?,?,210.08,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,2.484085,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,12,0,?,0,?,0,?,?,0,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-1704944,?,?,?,?,?,0,?,?,?,0,?,0,?,?,?,?,?,?,8,0,0,?,?,?,?,?,0,?,?,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,7,?,?,?,?,?,?,?,282,?,?,265,38,?,19,1,33,739,2004,?,?,2809,1,86,1,12,9,1,?,6,1,34,?,?,?,1424,9626,1,?,3403,7,1795,?,?,?,3,2,23,?,?,1,-1,-1
?,?,?,?,?,105,0,?,?,?,?,?,0,?,?,?,?,?,?,?,156,195,?,2,32,?,?,334.88,?,?,?,?,?,?,0,?,?,2230506,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.687887,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,14,0,?,2534592,?,0,?,?,195472.8,?,20,?,6,?,?,?,?,?,?,?,?,67782,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,32,56896.4,?,?,?,?,?,270,?,?,?,48,?,0,4,?,?,?,?,?,0,5700100,633648,?,?,?,?,?,0,?,?,0,0,?,?,?,?,554442,?,?,?,10599960,?,?,?,?,?,?,32,?,?,1126482,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,180,?,?,258,38,?,19,1,21,4277,3398,?,?,2992,1,72,1,12,10,1,?,6,1,53,?,?,?,806,1199,2,12,3531,4,2967,3,?,?,9,5,14,?,?,-1,-1,-1
?,?,?,?,?,1246,7,?,?,?,?,?,4604,?,?,?,?,?,?,?,156,195,?,0,8,?,?,298.16,?,?,?,?,?,?,0,?,?,6445620,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.071993,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,130,343,?,2764800,?,0,?,?,137566.5,?,25,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,32,114199.6,?,?,?,?,?,725,?,?,?,84,?,50553,?,?,?,?,?,?,0,3498320,76686,?,?,?,?,?,1830,?,?,0,18,?,?,?,?,0,?,?,?,10401200,?,?,?,?,?,?,28,?,?,62550,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,315,2,?,19,1,8,2953,1840,6524,?,3997,4,89,3,9,11,2,?,6,1,42,?,1150,?,1693,7871,1,12,3490,7,820,2,?,1,16,2,30,1,?,-1,-1,-1
?,?,?,?,?,2331,7,?,?,?,?,?,104,?,?,?,?,?,?,?,612,765,?,18,192,?,?,229.04,?,?,?,?,?,?,0,?,?,68646,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.200171,?,?,?,?,?,?,?,18,?,?,?,?,?,?,?,106,35,?,777768,?,0,?,?,12217.65,?,0,?,34,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,192,?,?,312,-29501.44,?,?,?,?,?,1855,?,?,?,60,?,1503,4,?,?,?,?,?,0,1582280,141484,?,?,?,?,?,25,?,?,0,9,?,?,?,?,133574,?,?,?,2126516,?,?,?,?,?,?,126,?,?,214614,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,342,?,?,199,2,3,19,1,180,1233,1694,452,2,1000,1,97,3,16,10,1,?,6,1,53,?,14809,?,305,3607,2,12,1478,4,2351,3,?,2,9,5,5,1,?,-1,-1,-1
?,?,?,?,?,70,0,?,?,?,?,?,0,?,?,?,?,?,?,?,80,100,?,2,32,?,?,291.44,?,?,?,?,?,?,0,?,?,2481150,?,?,?,?,?,0,?,?,?,?,?,?,13237.92,?,?,?,?,?,5.139287,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,14,0,?,2534416,?,6,?,?,305745,?,10,?,2,?,?,?,?,?,?,?,?,283509,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,?,?,8,812608,?,?,?,?,?,175,?,?,?,24,?,0,?,?,?,?,?,?,16,5719200,268952,?,?,?,?,?,0,?,?,0,0,?,?,?,?,2217614,?,?,?,9981280,?,?,?,?,?,?,16,?,?,1969638,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,34,38,?,19,1,118,885,2658,?,?,1813,1,74,3,12,10,1,?,6,1,53,?,?,?,1073,7107,1,19,3847,4,2910,3,?,?,7,5,14,?,?,-1,-1,-1
?,?,?,?,?,2058,21,?,?,?,?,?,932,?,?,?,?,?,?,?,140,175,?,0,24,?,?,707.76,?,?,?,?,?,?,0,?,?,1419678,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.00705,?,?,?,?,?,?,?,72,?,?,?,?,?,?,12,36,49,?,5158704,?,0,?,?,63710.4,?,10,?,2,?,?,?,?,?,?,?,?,121383,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,64,258130,?,?,?,?,?,615,?,?,?,24,?,1017,?,?,?,?,?,?,0,6877100,518400,?,?,?,?,?,2155,?,?,0,27,?,?,?,?,0,?,?,?,10506560,?,?,?,?,?,?,34,?,?,518400,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,252,?,?,169,38,?,19,1,174,159,4231,?,?,1179,1,51,2,21,10,1,?,6,2,53,?,?,?,1077,10408,2,21,1408,4,2274,3,?,?,8,5,14,?,?,1,-1,-1
?,?,?,?,?,1183,7,?,?,?,?,?,652,?,?,?,?,?,?,?,192,240,?,8,208,?,?,133.12,?,?,?,?,?,?,0,?,?,6558,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.265114,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,62,7,?,1739480,?,0,?,?,42562.8,?,0,?,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,72,-83193.2,?,?,?,?,?,805,?,?,?,24,?,7785,?,?,?,?,?,?,0,53285,521592,?,?,?,?,?,230,?,?,0,0,?,?,?,?,755783,?,?,?,2192940,?,?,?,?,?,?,12,?,?,349524,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,263,38,?,19,1,211,3333,4218,699,?,3616,1,73,3,12,10,1,?,6,1,53,?,9338,?,1542,86,1,12,2120,4,1192,3,?,1,13,5,14,2,?,1,-1,-1
